OrderID,OrderDate,CustomerID,CustomerName,State,ZipCode,ProductID,ProductName,Category,SKU,Quantity,UnitPrice,Discount,TotalPrice,PaymentMethod,SalesChannel,Supplier,ShippingCost
ORD004722,2024-02-22,C1817,Lee Rodriguez,OH,18341,P004,Palo Hierro,Palos,P004-7522,1,117.9,0.0,117.9,Credit Card,Retail,Acme Golf Co,7.58
ORD004723,2024-05-03,C7651,Cameron Thomas,OK,95360,P009,Pantalones,Ropa,P009-5490,1,63.84,0.0,63.84,Credit Card,Retail,ProGolf Supplies,8.89
ORD004724,2024-05-26,C1874,Skyler Hernandez,MO,97581,P009,Pantalones,Ropa,P009-5460,1,61.08,0.0,61.08,Credit Card,Online,GreenLine Sports,11.2
ORD004725,2023-03-10,C9506,Quinn Moore,RI,64059,P013,Reloj GPS,Accesorios,P013-6246,1,191.92,28.79,163.13,Gift Card,Wholesale,EagleTrade Inc,10.33
ORD004726,2025-04-16,C4668,Alex Lopez,AK,39627,P009,Pantalones,Ropa,P009-4356,1,61.37,0.0,61.37,Credit Card,Online,Fairway Goods,8.61
ORD004727,2025-06-10,C4211,Drew Martinez,IN,61297,P001,Gorra,Accesorios,P001-3796,2,25.23,0.0,50.46,Apple Pay,Online,Fairway Goods,5.49
ORD004728,2024-07-17,C5269,Skyler Jones,IA,91605,P011,Tee (pack),Accesorios,P011-2175,1,5.66,0.0,5.66,Credit Card,Online,ProGolf Supplies,8.05
ORD004729,2023-11-20,C5331,Robin Davis,SC,65870,P001,Gorra,Accesorios,P001-9892,1,26.39,0.0,26.39,Apple Pay,Online,Acme Golf Co,4.97
ORD004730,2024-10-25,C1327,Jamie Jones,ME,26378,P007,Bolsa de golf,Bolsas,P007-9081,1,175.35,0.0,175.35,Credit Card,Retail,Fairway Goods,0.0
ORD004731,2023-06-19,C9933,Jordan Hernandez,TX,21930,P001,Gorra,Accesorios,P001-7634,2,25.45,0.0,50.9,Credit Card,Online,GreenLine Sports,12.58
ORD004732,2023-09-04,C2251,Jamie Taylor,MA,45650,P001,Gorra,Accesorios,P001-1789,2,23.86,0.0,47.72,PayPal,Retail,Acme Golf Co,0.0
ORD004733,2023-09-07,C2528,Drew Brown,NE,83834,P003,Palo Driver,Palos,P003-3400,1,329.76,0.0,329.76,PayPal,Wholesale,ProGolf Supplies,11.31
ORD004734,2024-04-04,C3854,Blake Jones,NJ,97076,P001,Gorra,Accesorios,P001-8739,2,26.78,0.0,53.56,Credit Card,Retail,ProGolf Supplies,4.96
ORD004735,2023-07-02,C3361,Riley Rodriguez,PA,23929,P005,Guante,Accesorios,P005-2658,3,18.95,2.84,54.01,Gift Card,Retail,ProGolf Supplies,0.0
ORD004736,2024-07-01,C2855,Alex Wilson,NJ,64521,P001,Gorra,Accesorios,P001-5792,1,23.56,0.0,23.56,PayPal,Online,GreenLine Sports,13.74
ORD004737,2024-11-19,C4451,Morgan Miller,IN,76060,P002,Pelotas,Accesorios,P002-6996,1,15.08,0.0,15.08,Gift Card,Online,Acme Golf Co,3.39
ORD004738,2025-05-11,C8455,Riley Johnson,WV,91761,P001,Gorra,Accesorios,P001-1033,2,24.4,0.0,48.8,Credit Card,Retail,ProGolf Supplies,1.04
ORD004739,2024-05-02,C4883,Jordan Williams,LA,38966,P001,Gorra,Accesorios,P001-2861,1,26.11,1.31,24.8,Credit Card,Retail,EagleTrade Inc,5.74
ORD004740,2024-11-08,C7217,Parker Davis,WV,16311,P013,Reloj GPS,Accesorios,P013-8667,1,211.53,0.0,211.53,Credit Card,Wholesale,Acme Golf Co,7.9
ORD004741,2023-10-15,C7511,Sam Taylor,MS,20314,P003,Palo Driver,Palos,P003-9930,1,371.23,37.12,334.11,PayPal,Online,EagleTrade Inc,7.17
ORD004742,2025-09-26,C7040,Avery Rodriguez,WA,28790,P002,Pelotas,Accesorios,P002-2477,2,15.21,0.0,30.42,Credit Card,Online,ProGolf Supplies,4.54
ORD004743,2025-05-29,C9879,Cameron Jackson,IA,77211,P012,Carro de golf,Equipamiento,P012-4358,1,795.35,0.0,795.35,Credit Card,Online,EagleTrade Inc,5.89
ORD004744,2024-05-21,C5013,Lee Hernandez,MO,28110,P001,Gorra,Accesorios,P001-3500,1,22.9,0.0,22.9,PayPal,Online,Acme Golf Co,8.51
ORD004745,2024-11-03,C7639,Dana Thomas,UT,35291,P001,Gorra,Accesorios,P001-8089,1,26.53,0.0,26.53,Credit Card,Online,GreenLine Sports,11.42
ORD004746,2025-03-29,C8253,Avery Martinez,KS,62256,P003,Palo Driver,Palos,P003-1400,1,381.43,0.0,381.43,Credit Card,Online,Fairway Goods,4.43
ORD004747,2025-02-23,C7842,Parker Jackson,ND,74165,P001,Gorra,Accesorios,P001-8281,4,26.46,0.0,105.84,PayPal,Online,EagleTrade Inc,4.08
ORD004748,2024-10-14,C6219,Drew Johnson,NE,18402,P003,Palo Driver,Palos,P003-6773,1,354.6,0.0,354.6,Gift Card,Retail,EagleTrade Inc,11.06
ORD004749,2023-11-17,C7284,Skyler Martinez,TN,33687,P007,Bolsa de golf,Bolsas,P007-5549,1,154.96,30.99,123.97,Credit Card,Online,EagleTrade Inc,8.03
ORD004750,2025-01-08,C8792,Casey Rodriguez,MS,76086,P005,Guante,Accesorios,P005-2096,1,18.94,3.79,15.15,Credit Card,Online,ProGolf Supplies,14.56
ORD004751,2024-04-08,C1128,Robin Jones,IA,60455,P001,Gorra,Accesorios,P001-9261,2,24.56,0.0,49.12,Credit Card,Online,Acme Golf Co,5.18
ORD004752,2024-05-22,C6909,Blake Thomas,OK,20197,P008,Camiseta,Ropa,P008-9441,2,42.79,0.0,85.58,Credit Card,Online,ProGolf Supplies,1.77
ORD004753,2023-06-27,C3816,Lee Moore,NH,36497,P003,Palo Driver,Palos,P003-8514,1,337.3,0.0,337.3,PayPal,Online,EagleTrade Inc,10.26
ORD004754,2025-02-22,C2644,Cameron Anderson,CT,82132,P002,Pelotas,Accesorios,P002-5146,3,15.93,0.0,47.79,Credit Card,Retail,GreenLine Sports,0.0
ORD004755,2025-07-03,C1718,Sam Gonzalez,RI,26041,P001,Gorra,Accesorios,P001-5373,1,26.75,5.35,21.4,PayPal,Online,GreenLine Sports,6.74
ORD004756,2024-12-08,C2401,Dana Rodriguez,OH,25838,P006,Zapatos,Calzado,P006-9858,1,138.03,0.0,138.03,Gift Card,Wholesale,EagleTrade Inc,7.13
ORD004757,2024-05-04,C9459,Dana Thomas,AL,17906,P001,Gorra,Accesorios,P001-5858,1,26.22,0.0,26.22,Credit Card,Online,ProGolf Supplies,4.14
ORD004758,2024-05-21,C3526,Morgan Martin,MD,52146,P002,Pelotas,Accesorios,P002-3085,4,14.92,0.0,59.68,PayPal,Retail,GreenLine Sports,0.0
ORD004759,2025-09-05,C1658,Lee Rodriguez,PA,96296,P001,Gorra,Accesorios,P001-3355,3,26.42,0.0,79.26,Credit Card,Retail,Fairway Goods,7.47
ORD004760,2023-09-19,C3208,Quinn Thomas,WA,72935,P007,Bolsa de golf,Bolsas,P007-6582,1,151.37,0.0,151.37,PayPal,Online,Fairway Goods,6.19
ORD004761,2025-09-12,C6456,Jordan Martin,NH,57960,P001,Gorra,Accesorios,P001-3372,1,25.48,0.0,25.48,Credit Card,Retail,EagleTrade Inc,10.15
ORD004762,2024-07-26,C8803,Dana Rodriguez,TN,69221,P010,Toalla,Accesorios,P010-4655,1,12.31,0.0,12.31,PayPal,Online,Fairway Goods,8.37
ORD004763,2025-03-09,C7656,Chris Garcia,AK,83703,P010,Toalla,Accesorios,P010-1748,2,12.72,0.0,25.44,Credit Card,Online,Acme Golf Co,7.78
ORD004764,2024-01-20,C9908,Jesse Williams,MI,70538,P014,Gafas de sol,Accesorios,P014-8884,1,87.49,0.0,87.49,Credit Card,Retail,Acme Golf Co,9.44
ORD004765,2023-10-02,C1861,Skyler Moore,IN,37531,P005,Guante,Accesorios,P005-4959,1,19.59,3.92,15.67,Credit Card,Online,ProGolf Supplies,8.83
ORD004766,2024-02-20,C3594,Chris Martin,RI,19797,P002,Pelotas,Accesorios,P002-9509,3,15.33,0.0,45.99,Credit Card,Online,Fairway Goods,9.19
ORD004767,2025-06-22,C1739,Morgan Smith,CA,75105,P001,Gorra,Accesorios,P001-2918,2,28.94,0.0,57.88,Credit Card,Online,ProGolf Supplies,12.53
ORD004768,2023-02-08,C3322,Casey Miller,MD,64769,P015,Paraguas,Accesorios,P015-4864,2,36.73,0.0,73.46,PayPal,Online,Fairway Goods,9.19
ORD004769,2023-07-03,C3371,Morgan Johnson,KY,23260,P006,Zapatos,Calzado,P006-3132,1,148.63,0.0,148.63,Credit Card,Online,ProGolf Supplies,8.48
ORD004770,2023-06-30,C9043,Blake Williams,AK,89668,P001,Gorra,Accesorios,P001-3832,3,25.45,0.0,76.35,Credit Card,Retail,GreenLine Sports,7.17
ORD004771,2024-02-25,C9533,Quinn Anderson,IN,97488,P013,Reloj GPS,Accesorios,P013-7302,1,235.53,0.0,235.53,PayPal,Retail,Fairway Goods,12.76
ORD004772,2023-05-10,C6863,Drew Martinez,VT,81191,P004,Palo Hierro,Palos,P004-2894,1,118.59,0.0,118.59,Credit Card,Online,Acme Golf Co,10.44
ORD004773,2024-02-28,C3811,Jesse Martinez,SD,13362,P014,Gafas de sol,Accesorios,P014-2566,1,89.17,13.38,75.79,Credit Card,Retail,ProGolf Supplies,9.45
ORD004774,2025-09-05,C6182,Skyler Martinez,PA,77142,P005,Guante,Accesorios,P005-7056,2,17.03,3.41,30.65,PayPal,Online,ProGolf Supplies,15.33
ORD004775,2024-12-13,C8969,Jesse Wilson,OH,66750,P001,Gorra,Accesorios,P001-5237,3,24.49,0.0,73.47,Credit Card,Retail,EagleTrade Inc,0.0
ORD004776,2025-08-25,C9174,Drew Martin,VA,20831,P001,Gorra,Accesorios,P001-2983,1,25.25,0.0,25.25,Credit Card,Online,Fairway Goods,7.28
ORD004777,2025-03-17,C5543,Jamie Lopez,NV,55355,P001,Gorra,Accesorios,P001-6805,1,25.92,0.0,25.92,Credit Card,Online,GreenLine Sports,10.56
ORD004778,2023-04-04,C6125,Casey Davis,AR,27540,P001,Gorra,Accesorios,P001-6983,3,26.59,0.0,79.77,Credit Card,Online,Acme Golf Co,7.57
ORD004779,2023-12-10,C4178,Skyler Johnson,CO,64501,P002,Pelotas,Accesorios,P002-3352,1,14.13,0.0,14.13,Apple Pay,Online,EagleTrade Inc,9.06
ORD004780,2024-01-05,C1636,Cameron Garcia,NV,48263,P001,Gorra,Accesorios,P001-5322,2,25.33,0.0,50.66,Credit Card,Online,EagleTrade Inc,9.09
ORD004781,2023-11-07,C7243,Skyler Miller,NJ,58657,P004,Palo Hierro,Palos,P004-1099,1,114.27,0.0,114.27,PayPal,Online,Fairway Goods,9.53
ORD004782,2024-04-13,C4748,Skyler Anderson,KY,83338,P009,Pantalones,Ropa,P009-3058,1,61.24,0.0,61.24,Credit Card,Online,GreenLine Sports,8.05
ORD004783,2024-10-19,C7066,Skyler Taylor,AL,93876,P011,Tee (pack),Accesorios,P011-7177,1,5.99,0.0,5.99,PayPal,Online,GreenLine Sports,8.67
ORD004784,2023-10-10,C2994,Quinn Johnson,GA,88408,P008,Camiseta,Ropa,P008-3711,1,38.67,0.0,38.67,Gift Card,Online,ProGolf Supplies,4.83
ORD004785,2023-06-15,C5178,Lee Williams,NE,30031,P011,Tee (pack),Accesorios,P011-8463,3,6.06,0.0,18.18,PayPal,Online,Acme Golf Co,7.29
ORD004786,2024-02-03,C5309,Parker Williams,GA,31587,P001,Gorra,Accesorios,P001-1782,1,24.44,0.0,24.44,Credit Card,Online,Fairway Goods,6.46
ORD004787,2025-06-04,C3983,Parker Lopez,PA,65892,P009,Pantalones,Ropa,P009-4233,1,58.36,0.0,58.36,PayPal,Online,Fairway Goods,4.09
ORD004788,2023-11-05,C9629,Robin Jackson,WY,16990,P011,Tee (pack),Accesorios,P011-6111,2,6.03,0.0,12.06,Credit Card,Retail,Fairway Goods,0.0
ORD004789,2023-12-22,C6118,Morgan Anderson,MT,15468,P009,Pantalones,Ropa,P009-5480,1,60.08,0.0,60.08,Credit Card,Retail,GreenLine Sports,0.0
ORD004790,2023-03-26,C2744,Drew Martinez,PA,26273,P001,Gorra,Accesorios,P001-7990,1,23.26,0.0,23.26,Credit Card,Online,ProGolf Supplies,13.04
ORD004791,2023-03-03,C7801,Drew Miller,VT,26879,P002,Pelotas,Accesorios,P002-8977,2,15.07,0.0,30.14,Credit Card,Retail,GreenLine Sports,5.44
ORD004792,2025-05-01,C1069,Jamie Wilson,NE,26157,P002,Pelotas,Accesorios,P002-2750,1,15.4,0.0,15.4,Credit Card,Online,Fairway Goods,10.17
ORD004793,2024-12-23,C4412,Jordan Moore,NC,81201,P004,Palo Hierro,Palos,P004-5811,1,128.2,0.0,128.2,Credit Card,Online,EagleTrade Inc,8.07
ORD004794,2023-01-18,C1250,Jesse Miller,SC,78839,P009,Pantalones,Ropa,P009-5279,1,58.78,0.0,58.78,Credit Card,Online,Acme Golf Co,7.7
ORD004795,2024-07-02,C5226,Drew Johnson,GA,58782,P012,Carro de golf,Equipamiento,P012-6526,1,912.2,0.0,912.2,Credit Card,Retail,GreenLine Sports,0.0
ORD004796,2023-09-21,C2424,Parker Davis,GA,55173,P001,Gorra,Accesorios,P001-1074,1,24.72,4.94,19.78,Credit Card,Online,Fairway Goods,10.42
ORD004797,2025-09-29,C7584,Avery Smith,MD,68297,P001,Gorra,Accesorios,P001-6583,3,23.96,0.0,71.88,Credit Card,Retail,Fairway Goods,0.0
ORD004798,2023-01-21,C6845,Riley Johnson,AR,21521,P013,Reloj GPS,Accesorios,P013-1855,1,231.09,23.11,207.98,Credit Card,Retail,Acme Golf Co,10.62
ORD004799,2023-10-31,C4026,Avery Lopez,ND,88917,P010,Toalla,Accesorios,P010-2452,1,12.09,0.0,12.09,Credit Card,Online,Acme Golf Co,4.71
ORD004800,2023-01-01,C4876,Casey Davis,SC,42234,P002,Pelotas,Accesorios,P002-9496,2,14.55,0.0,29.1,Gift Card,Retail,Acme Golf Co,0.0
ORD004801,2025-10-04,C8104,Jamie Wilson,LA,29631,P011,Tee (pack),Accesorios,P011-5539,2,6.17,0.0,12.34,Credit Card,Online,Fairway Goods,10.21
ORD004802,2024-11-13,C2469,Avery Wilson,NV,23923,P002,Pelotas,Accesorios,P002-4527,1,15.63,0.0,15.63,Credit Card,Retail,GreenLine Sports,9.52
ORD004803,2025-05-26,C9679,Parker Martin,OH,83819,P001,Gorra,Accesorios,P001-1831,2,22.85,0.0,45.7,Credit Card,Online,GreenLine Sports,11.18
ORD004804,2023-05-16,C8420,Sam Garcia,MI,12170,P010,Toalla,Accesorios,P010-2508,1,11.83,0.0,11.83,Credit Card,Online,Acme Golf Co,5.82
ORD004805,2024-06-04,C6170,Parker Gonzalez,TX,27918,P001,Gorra,Accesorios,P001-1419,2,25.39,0.0,50.78,Credit Card,Retail,GreenLine Sports,10.43
ORD004806,2025-02-18,C9180,Jesse Davis,WA,63772,P001,Gorra,Accesorios,P001-1721,1,25.74,0.0,25.74,Credit Card,Retail,Acme Golf Co,14.86
ORD004807,2023-02-21,C1465,Quinn Martin,LA,62483,P014,Gafas de sol,Accesorios,P014-5517,1,85.51,0.0,85.51,Apple Pay,Online,GreenLine Sports,9.52
ORD004808,2024-09-17,C4683,Jesse Moore,AK,55071,P013,Reloj GPS,Accesorios,P013-4350,1,208.84,0.0,208.84,Apple Pay,Retail,GreenLine Sports,14.23
ORD004809,2023-07-05,C5594,Robin Thomas,MD,79955,P012,Carro de golf,Equipamiento,P012-4908,1,821.2,0.0,821.2,Gift Card,Online,ProGolf Supplies,4.71
ORD004810,2025-02-24,C4247,Chris Martin,IL,10523,P002,Pelotas,Accesorios,P002-1525,2,14.66,0.0,29.32,Credit Card,Online,EagleTrade Inc,4.06
ORD004811,2025-09-21,C6313,Quinn Lopez,AZ,54211,P001,Gorra,Accesorios,P001-2202,1,25.07,0.0,25.07,Gift Card,Online,EagleTrade Inc,6.53
ORD004812,2024-03-24,C8498,Robin Davis,OR,51508,P001,Gorra,Accesorios,P001-5323,2,24.84,0.0,49.68,Credit Card,Retail,ProGolf Supplies,10.13
ORD004813,2023-10-12,C8502,Jordan Thomas,AK,30017,P001,Gorra,Accesorios,P001-7682,2,23.32,0.0,46.64,Credit Card,Retail,EagleTrade Inc,0.0
ORD004814,2023-08-15,C9836,Jordan Miller,MN,75043,P001,Gorra,Accesorios,P001-3509,1,24.96,0.0,24.96,Credit Card,Online,Acme Golf Co,11.53
ORD004815,2024-01-07,C5805,Jesse Thomas,AZ,63453,P015,Paraguas,Accesorios,P015-5200,1,33.82,0.0,33.82,PayPal,Retail,Acme Golf Co,5.19
ORD004816,2024-09-05,C4318,Cameron Miller,RI,99537,P002,Pelotas,Accesorios,P002-2279,2,15.67,0.0,31.34,Credit Card,Online,ProGolf Supplies,6.92
ORD004817,2023-05-30,C3771,Morgan Gonzalez,MD,11729,P001,Gorra,Accesorios,P001-2228,1,22.99,0.0,22.99,PayPal,Online,EagleTrade Inc,8.28
ORD004818,2025-04-15,C4358,Sam Jackson,VT,62178,P014,Gafas de sol,Accesorios,P014-2175,1,98.2,9.82,88.38,Credit Card,Retail,EagleTrade Inc,12.88
ORD004819,2023-04-08,C6933,Robin Wilson,SD,29449,P011,Tee (pack),Accesorios,P011-1832,1,6.82,1.02,5.8,Credit Card,Retail,Acme Golf Co,0.0
ORD004820,2025-09-14,C3186,Robin Thomas,WY,45834,P002,Pelotas,Accesorios,P002-2320,2,13.91,0.0,27.82,Apple Pay,Retail,EagleTrade Inc,9.04
ORD004821,2024-02-26,C2531,Jordan Thomas,KY,87918,P002,Pelotas,Accesorios,P002-4548,3,14.3,0.0,42.9,Credit Card,Online,ProGolf Supplies,6.07
ORD004822,2023-10-11,C4834,Jesse Moore,WY,80655,P002,Pelotas,Accesorios,P002-8074,3,15.8,0.0,47.4,Credit Card,Online,Acme Golf Co,3.45
ORD004823,2024-02-01,C2341,Quinn Moore,OK,23103,P001,Gorra,Accesorios,P001-5859,2,25.47,0.0,50.94,Credit Card,Online,Acme Golf Co,10.29
ORD004824,2023-10-19,C6029,Jamie Williams,MA,66315,P003,Palo Driver,Palos,P003-2625,1,352.91,0.0,352.91,PayPal,Retail,ProGolf Supplies,13.63
ORD004825,2024-09-24,C5593,Casey Jackson,FL,59356,P007,Bolsa de golf,Bolsas,P007-3897,1,184.47,0.0,184.47,Credit Card,Retail,Fairway Goods,6.47
ORD004826,2025-08-22,C4829,Morgan Martinez,MT,64860,P001,Gorra,Accesorios,P001-8330,4,24.78,0.0,99.12,Gift Card,Retail,EagleTrade Inc,6.29
ORD004827,2025-05-28,C3171,Riley Martin,AL,96404,P001,Gorra,Accesorios,P001-1514,1,23.25,0.0,23.25,Credit Card,Online,ProGolf Supplies,9.76
ORD004828,2023-11-18,C5483,Chris Martinez,ID,70786,P001,Gorra,Accesorios,P001-5101,1,23.51,0.0,23.51,Credit Card,Retail,Fairway Goods,7.82
ORD004829,2025-06-24,C6599,Cameron Anderson,NH,25351,P010,Toalla,Accesorios,P010-7796,3,11.69,0.0,35.07,Credit Card,Online,ProGolf Supplies,9.95
ORD004830,2025-06-04,C5354,Sam Martinez,NY,86979,P001,Gorra,Accesorios,P001-1197,1,24.04,1.2,22.84,Apple Pay,Retail,Fairway Goods,6.89
ORD004831,2025-10-04,C3804,Casey Garcia,CO,39398,P001,Gorra,Accesorios,P001-5878,1,24.26,0.0,24.26,PayPal,Retail,ProGolf Supplies,0.0
ORD004832,2025-01-30,C4462,Chris Martinez,CT,39089,P001,Gorra,Accesorios,P001-8333,3,26.28,1.31,77.53,Apple Pay,Online,Fairway Goods,9.89
ORD004833,2024-04-11,C2652,Morgan Moore,LA,45603,P011,Tee (pack),Accesorios,P011-7467,4,5.8,0.0,23.2,Gift Card,Wholesale,Fairway Goods,3.04
ORD004834,2025-06-23,C6297,Chris Jones,CO,23517,P014,Gafas de sol,Accesorios,P014-6640,1,91.48,0.0,91.48,Credit Card,Retail,Fairway Goods,8.01
ORD004835,2023-03-16,C1575,Jordan Williams,MA,85039,P002,Pelotas,Accesorios,P002-1469,1,14.57,0.0,14.57,PayPal,Online,EagleTrade Inc,9.1
ORD004836,2024-05-01,C4636,Riley Moore,IA,76107,P001,Gorra,Accesorios,P001-7983,2,25.86,0.0,51.72,Credit Card,Online,EagleTrade Inc,6.29
ORD004837,2023-10-27,C6848,Blake Martinez,MT,39444,P001,Gorra,Accesorios,P001-2694,2,23.73,2.37,45.09,PayPal,Online,GreenLine Sports,9.83
ORD004838,2024-08-03,C4828,Skyler Taylor,IL,88052,P006,Zapatos,Calzado,P006-7043,1,139.24,0.0,139.24,Apple Pay,Online,ProGolf Supplies,7.95
ORD004839,2024-03-22,C3455,Blake Thomas,MT,88396,P006,Zapatos,Calzado,P006-2041,1,152.39,0.0,152.39,PayPal,Online,EagleTrade Inc,11.65
ORD004840,2024-11-03,C2650,Casey Miller,MI,85336,P008,Camiseta,Ropa,P008-9512,1,38.21,0.0,38.21,Apple Pay,Retail,GreenLine Sports,0.0
ORD004841,2024-07-24,C9929,Parker Miller,TN,27032,P009,Pantalones,Ropa,P009-9201,2,63.25,0.0,126.5,Credit Card,Online,EagleTrade Inc,9.72
ORD004842,2025-03-03,C7849,Drew Martinez,GA,14410,P001,Gorra,Accesorios,P001-1054,3,26.21,0.0,78.63,Credit Card,Online,Fairway Goods,10.92
ORD004843,2023-01-08,C3891,Jesse Wilson,KY,99787,P005,Guante,Accesorios,P005-4574,1,17.54,0.0,17.54,Credit Card,Online,ProGolf Supplies,9.25
ORD004844,2023-04-03,C6393,Parker Anderson,AZ,61182,P005,Guante,Accesorios,P005-4825,4,17.7,0.89,69.91,Gift Card,Online,EagleTrade Inc,10.71
ORD004845,2023-05-31,C2385,Avery Gonzalez,NE,25722,P001,Gorra,Accesorios,P001-5358,1,25.08,0.0,25.08,Apple Pay,Retail,ProGolf Supplies,2.06
ORD004846,2024-02-01,C4216,Jamie Moore,AZ,53014,P005,Guante,Accesorios,P005-1126,1,17.67,0.0,17.67,Credit Card,Online,ProGolf Supplies,4.59
ORD004847,2024-04-21,C4853,Riley Gonzalez,MT,85516,P001,Gorra,Accesorios,P001-3594,1,22.22,0.0,22.22,PayPal,Online,Fairway Goods,4.42
ORD004848,2024-02-19,C8016,Avery Jackson,PA,17644,P002,Pelotas,Accesorios,P002-4813,2,14.46,0.0,28.92,PayPal,Online,EagleTrade Inc,6.0
ORD004849,2023-09-01,C1913,Parker Rodriguez,VA,81004,P001,Gorra,Accesorios,P001-7908,1,24.1,0.0,24.1,Apple Pay,Retail,GreenLine Sports,3.69
ORD004850,2023-10-21,C3770,Avery Smith,AK,47448,P002,Pelotas,Accesorios,P002-4263,1,15.3,0.0,15.3,Gift Card,Online,EagleTrade Inc,4.66
ORD004851,2023-10-14,C5858,Quinn Miller,MD,30319,P009,Pantalones,Ropa,P009-8519,1,60.49,0.0,60.49,PayPal,Retail,Acme Golf Co,0.0
ORD004852,2023-08-04,C5008,Taylor Thomas,CO,26930,P001,Gorra,Accesorios,P001-8655,1,23.68,0.0,23.68,Credit Card,Online,EagleTrade Inc,3.21
ORD004853,2024-05-26,C5815,Alex Miller,AL,94158,P013,Reloj GPS,Accesorios,P013-4682,1,216.88,21.69,195.19,Credit Card,Online,Fairway Goods,5.96
ORD004854,2025-02-03,C1331,Quinn Wilson,IA,94663,P009,Pantalones,Ropa,P009-1538,1,62.43,9.36,53.07,Credit Card,Online,EagleTrade Inc,5.14
ORD004855,2023-09-26,C3904,Avery Jackson,MS,66101,P001,Gorra,Accesorios,P001-2620,3,23.58,0.0,70.74,Credit Card,Online,ProGolf Supplies,5.85
ORD004856,2023-05-29,C5544,Quinn Hernandez,WY,47815,P008,Camiseta,Ropa,P008-1498,1,40.0,6.0,34.0,Credit Card,Online,GreenLine Sports,4.61
ORD004857,2024-01-24,C9460,Quinn Martin,MT,63968,P001,Gorra,Accesorios,P001-4116,1,24.61,2.46,22.15,Credit Card,Online,ProGolf Supplies,7.75
ORD004858,2024-05-25,C2154,Jamie Williams,CA,50842,P014,Gafas de sol,Accesorios,P014-1397,1,89.87,0.0,89.87,Gift Card,Retail,Acme Golf Co,0.0
ORD004859,2023-06-16,C1384,Jamie Miller,AK,61201,P006,Zapatos,Calzado,P006-1659,1,138.23,0.0,138.23,Credit Card,Online,Fairway Goods,6.23
ORD004860,2024-07-09,C1529,Jesse Thomas,IL,32001,P010,Toalla,Accesorios,P010-5550,2,11.33,0.0,22.66,Credit Card,Online,GreenLine Sports,12.3
ORD004861,2024-07-01,C6733,Cameron Lopez,ND,71184,P001,Gorra,Accesorios,P001-3606,1,25.82,0.0,25.82,Gift Card,Online,GreenLine Sports,15.36
ORD004862,2023-05-22,C7936,Parker Williams,FL,96010,P001,Gorra,Accesorios,P001-4889,2,26.64,0.0,53.28,Credit Card,Online,ProGolf Supplies,10.62
ORD004863,2025-05-12,C7629,Skyler Anderson,UT,77253,P001,Gorra,Accesorios,P001-2186,1,24.24,0.0,24.24,Credit Card,Retail,GreenLine Sports,0.0
ORD004864,2023-08-11,C9082,Quinn Lopez,WV,62585,P002,Pelotas,Accesorios,P002-7968,1,14.24,0.0,14.24,Credit Card,Online,Fairway Goods,12.59
ORD004865,2023-07-24,C4438,Dana Wilson,NV,64312,P004,Palo Hierro,Palos,P004-8195,1,127.2,0.0,127.2,Gift Card,Online,EagleTrade Inc,11.06
ORD004866,2023-06-25,C2311,Parker Taylor,MO,14170,P001,Gorra,Accesorios,P001-7926,1,22.98,0.0,22.98,Credit Card,Online,Acme Golf Co,7.62
ORD004867,2024-05-09,C1180,Skyler Garcia,OR,46958,P001,Gorra,Accesorios,P001-7884,1,26.15,1.31,24.84,Credit Card,Online,GreenLine Sports,8.99
ORD004868,2025-05-09,C9742,Lee Jones,KS,66182,P011,Tee (pack),Accesorios,P011-1277,1,5.68,0.28,5.4,Apple Pay,Online,ProGolf Supplies,8.56
ORD004869,2023-07-27,C9535,Skyler Gonzalez,ND,27604,P012,Carro de golf,Equipamiento,P012-4662,1,772.61,0.0,772.61,Credit Card,Retail,GreenLine Sports,4.54
ORD004870,2023-01-21,C7424,Jordan Hernandez,MA,71779,P001,Gorra,Accesorios,P001-2896,4,24.54,0.0,98.16,Credit Card,Retail,Acme Golf Co,0.0
ORD004871,2023-11-12,C9788,Sam Wilson,WY,31326,P014,Gafas de sol,Accesorios,P014-2258,1,92.23,0.0,92.23,Credit Card,Online,ProGolf Supplies,11.04
ORD004872,2023-02-22,C6753,Blake Moore,MO,53220,P005,Guante,Accesorios,P005-8032,1,18.72,0.0,18.72,PayPal,Online,ProGolf Supplies,3.73
ORD004873,2023-05-14,C5621,Morgan Anderson,WI,94726,P002,Pelotas,Accesorios,P002-8126,3,14.7,2.2,41.9,Credit Card,Online,ProGolf Supplies,6.96
ORD004874,2024-06-29,C1042,Taylor Thomas,ME,38531,P001,Gorra,Accesorios,P001-5613,2,24.72,0.0,49.44,Credit Card,Retail,ProGolf Supplies,5.82
ORD004875,2025-03-27,C7345,Drew Jackson,TX,79936,P015,Paraguas,Accesorios,P015-3027,1,36.61,0.0,36.61,PayPal,Online,GreenLine Sports,7.06
ORD004876,2024-01-10,C7064,Sam Moore,MA,31714,P005,Guante,Accesorios,P005-1158,4,17.34,0.0,69.36,PayPal,Wholesale,GreenLine Sports,6.77
ORD004877,2024-06-25,C4473,Skyler Johnson,RI,76375,P002,Pelotas,Accesorios,P002-3132,1,15.21,0.0,15.21,PayPal,Online,ProGolf Supplies,9.37
